timestamp,tipo_evento,consulta,latencia
2026-04-29T21:17:36.470636,hit,Q2,0.0002892017364501953
2026-04-29T21:17:36.526584,hit,Q1,0.0003070831298828125
2026-04-29T21:17:36.582672,hit,Q1,0.00035643577575683594
2026-04-29T21:17:36.642016,miss,Q4,0.0035593509674072266
2026-04-29T21:17:36.702936,miss,Q4,0.003664255142211914
2026-04-29T21:17:36.759533,hit,Q2,0.00034999847412109375
2026-04-29T21:17:36.815724,hit,Q2,0.0004088878631591797
2026-04-29T21:17:36.871110,hit,Q3,0.0003986358642578125
2026-04-29T21:17:36.926312,hit,Q2,0.00032258033752441406
2026-04-29T21:17:36.982266,hit,Q1,0.0002834796905517578
2026-04-29T21:17:37.038077,hit,Q1,0.0002837181091308594
2026-04-29T21:17:37.093361,hit,Q3,0.00036406517028808594
2026-04-29T21:17:37.151977,miss,Q4,0.002800464630126953
2026-04-29T21:17:37.211446,miss,Q2,0.002791166305541992
2026-04-29T21:17:37.267606,hit,Q3,0.0003209114074707031
2026-04-29T21:17:37.326605,miss,Q4,0.003538370132446289
2026-04-29T21:17:37.382767,hit,Q1,0.00033473968505859375
2026-04-29T21:17:37.439104,hit,Q5,0.00039887428283691406
2026-04-29T21:17:37.495038,hit,Q5,0.0003800392150878906
2026-04-29T21:17:37.556794,miss,Q3,0.00431513786315918
2026-04-29T21:17:37.618178,hit,Q3,0.00039196014404296875
2026-04-29T21:17:37.676746,miss,Q2,0.002986907958984375
2026-04-29T21:17:37.733769,hit,Q3,0.00039267539978027344
2026-04-29T21:17:37.789699,hit,Q5,0.00037670135498046875
2026-04-29T21:17:37.846091,hit,Q3,0.00029754638671875
2026-04-29T21:17:37.901877,hit,Q5,0.0003757476806640625
2026-04-29T21:17:37.958541,hit,Q1,0.00037360191345214844
2026-04-29T21:17:38.014078,hit,Q1,0.0003745555877685547
2026-04-29T21:17:38.069592,hit,Q2,0.0003914833068847656
2026-04-29T21:17:38.128743,miss,Q4,0.003065824508666992
2026-04-29T21:17:38.185305,hit,Q5,0.00029087066650390625
2026-04-29T21:17:38.241318,hit,Q1,0.0003314018249511719
2026-04-29T21:17:38.297594,hit,Q3,0.0004062652587890625
2026-04-29T21:17:38.409289,hit,Q2,0.0003933906555175781
2026-04-29T21:17:38.467338,hit,Q3,0.0003933906555175781
2026-04-29T21:17:38.526381,hit,Q3,0.0005340576171875
2026-04-29T21:17:38.585047,hit,Q4,0.00034689903259277344
2026-04-29T21:17:38.641935,hit,Q1,0.0003437995910644531
2026-04-29T21:17:38.698994,hit,Q2,0.00037169456481933594
2026-04-29T21:17:38.755137,hit,Q2,0.00032639503479003906
2026-04-29T21:17:38.815862,miss,Q4,0.003837108612060547
2026-04-29T21:17:38.927133,hit,Q1,0.00041794776916503906
2026-04-29T21:17:38.987372,miss,Q4,0.0036563873291015625
2026-04-29T21:17:39.044285,hit,Q5,0.0004436969757080078
2026-04-29T21:17:39.101120,hit,Q4,0.0003647804260253906
2026-04-29T21:17:39.159006,hit,Q5,0.00042557716369628906
2026-04-29T21:17:39.215131,hit,Q2,0.0003428459167480469
2026-04-29T21:17:39.270760,hit,Q5,0.0002865791320800781
2026-04-29T21:17:39.381220,hit,Q5,0.00039696693420410156
2026-04-29T21:17:39.437854,hit,Q1,0.00035572052001953125
2026-04-29T21:17:39.494533,hit,Q2,0.0003600120544433594
2026-04-29T21:17:39.559643,miss,Q4,0.005330801010131836
2026-04-29T21:17:39.616084,hit,Q5,0.0003173351287841797
2026-04-29T21:17:39.672699,hit,Q4,0.00027871131896972656
2026-04-29T21:17:39.727443,hit,Q1,0.0003190040588378906
2026-04-29T21:17:39.782899,hit,Q4,0.0002961158752441406
2026-04-29T21:17:39.841670,miss,Q4,0.0031881332397460938
2026-04-29T21:17:39.897823,hit,Q5,0.0003485679626464844
2026-04-29T21:17:39.954205,hit,Q5,0.0003116130828857422
2026-04-29T21:17:40.010445,hit,Q1,0.0003561973571777344
2026-04-29T21:17:40.067118,hit,Q2,0.00038361549377441406
2026-04-29T21:17:40.129195,miss,Q4,0.003962039947509766
2026-04-29T21:17:40.187640,hit,Q1,0.00032138824462890625
2026-04-29T21:17:40.245877,hit,Q1,0.0005884170532226562
2026-04-29T21:17:40.358335,hit,Q3,0.0005590915679931641
2026-04-29T21:17:40.415458,hit,Q5,0.00045013427734375
2026-04-29T21:17:40.528221,hit,Q4,0.00043320655822753906
2026-04-29T21:17:40.584255,hit,Q1,0.0003619194030761719
2026-04-29T21:17:40.640577,hit,Q1,0.0003457069396972656
2026-04-29T21:17:40.696794,hit,Q3,0.0003445148468017578
2026-04-29T21:17:40.752944,hit,Q2,0.0003352165222167969
2026-04-29T21:17:40.808677,hit,Q2,0.00034880638122558594
2026-04-29T21:17:40.868337,miss,Q4,0.003378152847290039
2026-04-29T21:17:40.924467,hit,Q1,0.0003383159637451172
2026-04-29T21:17:40.979879,hit,Q4,0.000278472900390625
2026-04-29T21:17:41.035109,hit,Q5,0.00030612945556640625
2026-04-29T21:17:41.090205,hit,Q3,0.00030350685119628906
2026-04-29T21:17:41.200238,hit,Q3,0.00034546852111816406
2026-04-29T21:17:41.256024,hit,Q5,0.0003275871276855469
2026-04-29T21:17:41.312352,hit,Q4,0.0003600120544433594
2026-04-29T21:17:41.368442,hit,Q5,0.0003559589385986328
2026-04-29T21:17:41.426479,hit,Q3,0.0003485679626464844
2026-04-29T21:17:41.483587,hit,Q4,0.00033664703369140625
2026-04-29T21:17:41.538580,hit,Q4,0.0002951622009277344
2026-04-29T21:17:41.594353,hit,Q4,0.00031113624572753906
2026-04-29T21:17:41.708290,hit,Q5,0.0004956722259521484
2026-04-29T21:17:41.767853,hit,Q2,0.000579833984375
2026-04-29T21:17:41.827406,hit,Q1,0.0005462169647216797
2026-04-29T21:17:41.885550,hit,Q3,0.00047516822814941406
2026-04-29T21:17:41.948258,hit,Q3,0.0006384849548339844
2026-04-29T21:17:42.008398,hit,Q2,0.00043845176696777344
2026-04-29T21:17:42.067009,hit,Q2,0.0004401206970214844
2026-04-29T21:17:42.129446,miss,Q4,0.004522085189819336
2026-04-29T21:17:42.187022,hit,Q4,0.0004994869232177734
2026-04-29T21:17:42.243704,hit,Q3,0.00029206275939941406
2026-04-29T21:17:42.300850,hit,Q1,0.0005686283111572266
2026-04-29T21:17:42.358078,hit,Q4,0.0004150867462158203
2026-04-29T21:17:42.414842,hit,Q2,0.0004374980926513672
2026-04-29T21:17:42.475699,miss,Q5,0.005312681198120117
2026-04-29T21:17:42.531964,hit,Q1,0.00030040740966796875
2026-04-29T21:17:42.587507,hit,Q5,0.0003612041473388672
2026-04-29T21:17:42.643127,hit,Q3,0.00028705596923828125
2026-04-29T21:17:42.698444,hit,Q4,0.0002853870391845703
2026-04-29T21:17:42.753288,hit,Q1,0.0002646446228027344
2026-04-29T21:17:42.808488,hit,Q2,0.0003101825714111328
2026-04-29T21:17:42.863022,hit,Q2,0.00026869773864746094
2026-04-29T21:17:42.917957,hit,Q3,0.0002760887145996094
2026-04-29T21:17:42.973297,hit,Q5,0.0002875328063964844
2026-04-29T21:17:43.028312,hit,Q5,0.0003082752227783203
2026-04-29T21:17:43.082857,hit,Q2,0.00027561187744140625
2026-04-29T21:17:43.137647,hit,Q5,0.0002684593200683594
2026-04-29T21:17:43.192576,hit,Q4,0.0002899169921875
2026-04-29T21:17:43.247239,hit,Q2,0.0002713203430175781
2026-04-29T21:17:43.301833,hit,Q1,0.00034356117248535156
2026-04-29T21:17:43.356409,hit,Q4,0.0003025531768798828
2026-04-29T21:17:43.411977,hit,Q5,0.0002739429473876953
2026-04-29T21:17:43.466886,hit,Q2,0.00027871131896972656
2026-04-29T21:17:44.630141,hit,Q5,0.0003218650817871094
2026-04-29T21:17:44.686049,hit,Q3,0.0003762245178222656
2026-04-29T21:17:44.742203,hit,Q2,0.0003616809844970703
2026-04-29T21:17:46.283683,hit,Q1,0.0003325939178466797
2026-04-29T21:17:46.340302,hit,Q5,0.0003745555877685547
2026-04-29T21:17:46.395853,hit,Q2,0.00040984153747558594
2026-04-29T21:17:46.451358,hit,Q1,0.0003173351287841797
2026-04-29T21:17:46.507183,hit,Q2,0.0002684593200683594
2026-04-29T21:17:46.567220,hit,Q5,0.00042748451232910156
2026-04-29T21:17:46.623014,hit,Q2,0.0003390312194824219
2026-04-29T21:17:46.678341,hit,Q5,0.0004305839538574219
2026-04-29T21:17:46.733962,hit,Q3,0.00039458274841308594
2026-04-29T21:17:46.793404,miss,Q4,0.004124879837036133
2026-04-29T21:17:46.849658,hit,Q5,0.0002899169921875
2026-04-29T21:17:46.906749,hit,Q1,0.00041961669921875
2026-04-29T21:17:46.963471,hit,Q4,0.0004227161407470703
2026-04-29T21:17:47.019149,hit,Q2,0.0003151893615722656
2026-04-29T21:17:47.074296,hit,Q1,0.0002918243408203125
2026-04-29T21:17:47.129507,hit,Q2,0.00028896331787109375
2026-04-29T21:17:47.184396,hit,Q5,0.0003147125244140625
2026-04-29T21:17:47.239398,hit,Q1,0.00029587745666503906
2026-04-29T21:17:47.294271,hit,Q3,0.00028228759765625
2026-04-29T21:17:47.349008,hit,Q3,0.0002682209014892578
2026-04-29T21:17:47.403968,hit,Q2,0.00033354759216308594
2026-04-29T21:17:47.458683,hit,Q3,0.0002815723419189453
2026-04-29T21:17:47.513939,hit,Q3,0.00032830238342285156
2026-04-29T21:17:47.569041,hit,Q2,0.0002789497375488281
2026-04-29T21:17:47.623881,hit,Q4,0.00031638145446777344
2026-04-29T21:17:47.678301,hit,Q2,0.00028896331787109375
2026-04-29T21:17:47.733196,hit,Q2,0.0003075599670410156
2026-04-29T21:17:47.787879,hit,Q4,0.0003218650817871094
2026-04-29T21:17:47.843103,hit,Q4,0.0002834796905517578
2026-04-29T21:17:47.897859,hit,Q3,0.00030612945556640625
2026-04-29T21:17:47.952290,hit,Q2,0.00027942657470703125
2026-04-29T21:17:48.009634,hit,Q3,0.0003039836883544922
2026-04-29T21:17:48.064651,hit,Q4,0.0003294944763183594
2026-04-29T21:17:48.119316,hit,Q1,0.0002758502960205078
2026-04-29T21:17:48.174099,hit,Q1,0.00032258033752441406
2026-04-29T21:17:48.231656,miss,Q4,0.0029976367950439453
2026-04-29T21:17:48.286990,hit,Q2,0.00024962425231933594
2026-04-29T21:17:48.342186,hit,Q1,0.0002772808074951172
2026-04-29T21:17:48.396724,hit,Q2,0.000293731689453125
2026-04-29T21:17:48.451585,hit,Q1,0.0002818107604980469
2026-04-29T21:17:48.506661,hit,Q1,0.00034332275390625
2026-04-29T21:17:48.562721,hit,Q1,0.00042057037353515625
2026-04-29T21:17:48.621299,hit,Q5,0.0002892017364501953
2026-04-29T21:17:48.676036,hit,Q3,0.00034117698669433594
2026-04-29T21:17:48.785533,hit,Q5,0.00038695335388183594
2026-04-29T21:17:48.841290,hit,Q5,0.00028586387634277344
2026-04-29T21:17:48.897423,hit,Q1,0.0003693103790283203
2026-04-29T21:17:48.953081,hit,Q5,0.0003256797790527344
2026-04-29T21:17:49.008806,hit,Q5,0.0003180503845214844
2026-04-29T21:17:49.064040,hit,Q2,0.00028896331787109375
2026-04-29T21:17:49.119338,hit,Q5,0.0003581047058105469
2026-04-29T21:17:49.173917,hit,Q1,0.0003120899200439453
2026-04-29T21:17:49.229054,hit,Q5,0.00030112266540527344
2026-04-29T21:17:49.337564,hit,Q2,0.000347137451171875
2026-04-29T21:17:49.393822,hit,Q3,0.00035071372985839844
2026-04-29T21:17:49.505013,hit,Q1,0.00034880638122558594
2026-04-29T21:17:49.561767,hit,Q3,0.00037360191345214844
2026-04-29T21:17:49.617904,hit,Q3,0.00029397010803222656
2026-04-29T21:17:49.673642,hit,Q5,0.00035881996154785156
2026-04-29T21:17:49.729630,hit,Q2,0.0003292560577392578
2026-04-29T21:17:49.785807,hit,Q3,0.00029659271240234375
2026-04-29T21:17:49.841423,hit,Q3,0.0002961158752441406
2026-04-29T21:17:49.896676,hit,Q4,0.0002872943878173828
2026-04-29T21:17:49.951780,hit,Q5,0.00032019615173339844
2026-04-29T21:17:50.006291,hit,Q2,0.0002837181091308594
2026-04-29T21:17:50.061012,hit,Q2,0.0002989768981933594
2026-04-29T21:17:50.115838,hit,Q1,0.0002715587615966797
2026-04-29T21:17:50.171369,hit,Q4,0.000286102294921875
2026-04-29T21:17:50.226450,hit,Q4,0.0002918243408203125
2026-04-29T21:17:50.280913,hit,Q4,0.00027680397033691406
2026-04-29T21:17:50.335921,hit,Q5,0.00029730796813964844
2026-04-29T21:17:50.390484,hit,Q3,0.00027489662170410156
2026-04-29T21:17:50.445236,hit,Q5,0.0002956390380859375
2026-04-29T21:17:50.554921,hit,Q2,0.0003514289855957031
2026-04-29T21:17:50.610760,hit,Q5,0.000308990478515625
2026-04-29T21:17:50.666721,hit,Q1,0.00037026405334472656
2026-04-29T21:17:50.722806,hit,Q2,0.0003380775451660156
2026-04-29T21:17:50.778594,hit,Q3,0.0003294944763183594
2026-04-29T21:17:50.834058,hit,Q3,0.0003285408020019531
2026-04-29T21:17:50.889008,hit,Q1,0.00028014183044433594
2026-04-29T21:17:50.943848,hit,Q4,0.00043487548828125
2026-04-29T21:17:50.998462,hit,Q2,0.0002796649932861328
2026-04-29T21:17:51.053717,hit,Q3,0.0003046989440917969
2026-04-29T21:17:51.108590,hit,Q2,0.0002791881561279297
2026-04-29T21:17:51.163104,hit,Q5,0.0003466606140136719
2026-04-29T21:17:51.217658,hit,Q4,0.0002884864807128906
2026-04-29T21:17:51.272414,hit,Q2,0.0003266334533691406
2026-04-29T21:17:51.327133,hit,Q5,0.0002849102020263672
2026-04-29T21:17:51.381669,hit,Q4,0.00032138824462890625
2026-04-29T21:17:51.436633,hit,Q2,0.0003113746643066406
2026-04-29T21:17:51.491563,hit,Q4,0.00031185150146484375
2026-04-29T21:17:51.546702,hit,Q5,0.0003161430358886719
2026-04-29T21:17:51.601454,hit,Q4,0.00031638145446777344
2026-04-29T21:17:51.656496,hit,Q5,0.00030350685119628906
2026-04-29T21:17:51.711383,hit,Q3,0.00035691261291503906
2026-04-29T21:17:51.766206,hit,Q2,0.0003535747528076172
2026-04-29T21:17:51.821619,hit,Q1,0.0002849102020263672
2026-04-29T21:17:51.876738,hit,Q3,0.00033354759216308594
2026-04-29T21:17:51.988650,hit,Q5,0.0004093647003173828
2026-04-29T21:17:52.047428,hit,Q4,0.00043010711669921875
2026-04-29T21:17:52.103150,hit,Q5,0.00029850006103515625
2026-04-29T21:17:52.158787,hit,Q3,0.00033164024353027344
2026-04-29T21:17:52.214437,hit,Q5,0.0002956390380859375
2026-04-29T21:17:52.270561,hit,Q5,0.0003216266632080078
2026-04-29T21:17:52.325838,hit,Q2,0.0003032684326171875
2026-04-29T21:17:52.380863,hit,Q2,0.0002841949462890625
2026-04-29T21:17:52.436323,hit,Q5,0.0002815723419189453
2026-04-29T21:17:52.491120,hit,Q2,0.0002963542938232422
2026-04-29T21:17:52.546141,hit,Q5,0.00028133392333984375
2026-04-29T21:17:52.601002,hit,Q3,0.00029468536376953125
2026-04-29T21:17:52.656032,hit,Q3,0.0002880096435546875
2026-04-29T21:17:52.711345,hit,Q5,0.0003216266632080078
2026-04-29T21:17:52.767108,hit,Q1,0.000331878662109375
2026-04-29T21:17:52.822797,hit,Q1,0.00030112266540527344
2026-04-29T21:17:52.877702,hit,Q5,0.0002942085266113281
2026-04-29T21:17:52.932440,hit,Q2,0.0002918243408203125
2026-04-29T21:17:52.987224,hit,Q5,0.0002887248992919922
2026-04-29T21:17:53.042186,hit,Q5,0.0002751350402832031
2026-04-29T21:17:53.097960,hit,Q3,0.00035381317138671875
2026-04-29T21:17:53.153899,hit,Q3,0.00037288665771484375
2026-04-29T21:17:53.211748,hit,Q5,0.0003371238708496094
2026-04-29T21:17:53.268919,hit,Q4,0.0004305839538574219
2026-04-29T21:17:53.325246,hit,Q1,0.0003631114959716797
2026-04-29T21:17:53.381365,hit,Q2,0.00029778480529785156
2026-04-29T21:17:53.492810,hit,Q5,0.0003323554992675781
2026-04-29T21:17:53.551436,hit,Q5,0.0002970695495605469
2026-04-29T21:17:53.664479,hit,Q5,0.00038886070251464844
2026-04-29T21:17:53.721105,hit,Q4,0.0004057884216308594
2026-04-29T21:17:53.777517,hit,Q3,0.00041222572326660156
2026-04-29T21:17:53.834567,hit,Q5,0.0003032684326171875
2026-04-29T21:17:53.893307,hit,Q4,0.000377655029296875
2026-04-29T21:17:53.951685,hit,Q2,0.0003993511199951172
2026-04-29T21:17:54.009586,hit,Q2,0.00040411949157714844
2026-04-29T21:17:54.067695,hit,Q1,0.0004303455352783203
2026-04-29T21:17:54.125257,hit,Q3,0.000331878662109375
2026-04-29T21:17:54.182093,hit,Q4,0.0004150867462158203
2026-04-29T21:17:54.238791,hit,Q3,0.0004093647003173828
2026-04-29T21:17:54.294514,hit,Q2,0.0002961158752441406
2026-04-29T21:17:54.349947,hit,Q4,0.000362396240234375
2026-04-29T21:17:54.405966,hit,Q3,0.00040340423583984375
2026-04-29T21:17:54.461776,hit,Q2,0.00037097930908203125
2026-04-29T21:17:54.518446,hit,Q2,0.0004010200500488281
2026-04-29T21:17:54.574042,hit,Q1,0.0004029273986816406
2026-04-29T21:17:54.630503,hit,Q2,0.0003197193145751953
2026-04-29T21:17:54.742078,hit,Q1,0.00041174888610839844
2026-04-29T21:17:54.798735,hit,Q3,0.0003917217254638672
2026-04-29T21:17:54.854735,hit,Q5,0.00034046173095703125
2026-04-29T21:17:54.915827,hit,Q4,0.0004699230194091797
2026-04-29T21:17:54.975433,hit,Q5,0.0006034374237060547
2026-04-29T21:17:55.034167,hit,Q1,0.0003924369812011719
2026-04-29T21:17:55.093051,hit,Q5,0.0004367828369140625
2026-04-29T21:17:55.150234,hit,Q3,0.00038051605224609375
2026-04-29T21:17:55.207345,hit,Q3,0.00034737586975097656
2026-04-29T21:17:55.265924,hit,Q3,0.00031375885009765625
2026-04-29T21:17:55.323239,hit,Q1,0.0003619194030761719
2026-04-29T21:17:55.379816,hit,Q4,0.00042438507080078125
2026-04-29T21:17:55.436599,hit,Q1,0.00032806396484375
2026-04-29T21:17:55.547456,hit,Q2,0.0003998279571533203
2026-04-29T21:17:55.603728,hit,Q3,0.0003750324249267578
2026-04-29T21:17:55.660309,hit,Q3,0.0004191398620605469
2026-04-29T21:17:55.716662,hit,Q1,0.00030994415283203125
2026-04-29T21:17:55.773587,hit,Q3,0.0003554821014404297
2026-04-29T21:17:55.830899,hit,Q1,0.00032019615173339844
2026-04-29T21:17:55.886580,hit,Q5,0.0002779960632324219
2026-04-29T21:17:55.941926,hit,Q3,0.0003154277801513672
2026-04-29T21:17:55.997773,hit,Q3,0.0003142356872558594
2026-04-29T21:17:56.053255,hit,Q1,0.0003037452697753906
2026-04-29T21:17:56.108739,hit,Q3,0.0003249645233154297
2026-04-29T21:17:56.164426,hit,Q5,0.00032520294189453125
2026-04-29T21:17:56.220526,hit,Q5,0.0003647804260253906
2026-04-29T21:17:56.332240,hit,Q5,0.00034236907958984375
2026-04-29T21:17:56.388857,hit,Q4,0.0002963542938232422
2026-04-29T21:17:56.445770,hit,Q4,0.0004303455352783203
2026-04-29T21:17:56.502243,hit,Q3,0.00037741661071777344
2026-04-29T21:17:56.559060,hit,Q2,0.00035500526428222656
2026-04-29T21:17:56.615474,hit,Q4,0.000396728515625
2026-04-29T21:17:56.671074,hit,Q4,0.0002884864807128906
2026-04-29T21:17:56.726915,hit,Q5,0.00030612945556640625
2026-04-29T21:17:56.782433,hit,Q1,0.00035953521728515625
2026-04-29T21:17:56.839772,hit,Q5,0.0004200935363769531
2026-04-29T21:17:56.897553,hit,Q1,0.00035834312438964844
2026-04-29T21:17:56.954529,hit,Q4,0.00032639503479003906
2026-04-29T21:17:57.010138,hit,Q4,0.0003218650817871094
2026-04-29T21:17:57.065763,hit,Q2,0.0002865791320800781
2026-04-29T21:17:57.121978,hit,Q3,0.0003345012664794922
2026-04-29T21:17:57.177763,hit,Q1,0.00030040740966796875
2026-04-29T21:17:57.234064,hit,Q1,0.0003483295440673828
2026-04-29T21:17:57.290691,hit,Q5,0.00038242340087890625
2026-04-29T21:17:57.348748,hit,Q2,0.0003535747528076172
2026-04-29T21:17:57.405315,hit,Q1,0.0003452301025390625
2026-04-29T21:17:57.461424,hit,Q5,0.00032329559326171875
2026-04-29T21:17:57.517388,hit,Q4,0.0003075599670410156
2026-04-29T21:17:57.574522,hit,Q4,0.00031113624572753906
2026-04-29T21:17:57.686714,hit,Q3,0.00032329559326171875
2026-04-29T21:17:57.744802,hit,Q1,0.0003993511199951172
2026-04-29T21:17:57.802228,hit,Q1,0.0004470348358154297
2026-04-29T21:17:57.859546,hit,Q1,0.0004124641418457031
2026-04-29T21:17:57.917157,hit,Q2,0.0003571510314941406
2026-04-29T21:17:58.028178,hit,Q1,0.0003857612609863281
2026-04-29T21:17:58.085331,hit,Q4,0.0004096031188964844
2026-04-29T21:17:58.142318,hit,Q3,0.00041961669921875
2026-04-29T21:17:58.199033,hit,Q2,0.00033783912658691406
2026-04-29T21:17:58.255926,hit,Q5,0.00039315223693847656
2026-04-29T21:17:58.312592,hit,Q3,0.0003132820129394531
2026-04-29T21:17:58.368965,hit,Q2,0.00027489662170410156
2026-04-29T21:17:58.423821,hit,Q1,0.0002968311309814453
2026-04-29T21:17:58.478784,hit,Q1,0.0003402233123779297
2026-04-29T21:17:58.534616,hit,Q3,0.0003104209899902344
2026-04-29T21:17:58.590547,hit,Q1,0.0002880096435546875
2026-04-29T21:17:58.646594,hit,Q1,0.0003190040588378906
2026-04-29T21:17:58.702359,hit,Q5,0.00030994415283203125
2026-04-29T21:17:58.758224,hit,Q4,0.0004024505615234375
2026-04-29T21:17:58.813896,hit,Q2,0.0003001689910888672
2026-04-29T21:17:58.868223,hit,Q1,0.00027251243591308594
2026-04-29T21:17:58.922806,hit,Q4,0.00029587745666503906
2026-04-29T21:17:58.977274,hit,Q1,0.00030493736267089844
2026-04-29T21:17:59.032038,hit,Q4,0.00032210350036621094
2026-04-29T21:17:59.086465,hit,Q4,0.00029468536376953125
2026-04-29T21:17:59.141202,hit,Q1,0.00029778480529785156
2026-04-29T21:17:59.195364,hit,Q3,0.00028252601623535156
2026-04-29T21:17:59.250572,hit,Q3,0.0003199577331542969
2026-04-29T21:17:59.305490,hit,Q5,0.0002887248992919922
2026-04-29T21:17:59.360287,hit,Q5,0.0002853870391845703
2026-04-29T21:17:59.414977,hit,Q1,0.0003581047058105469
2026-04-29T21:17:59.469362,hit,Q4,0.0002818107604980469
2026-04-29T21:17:59.524209,hit,Q3,0.00029850006103515625
2026-04-29T21:17:59.578463,hit,Q4,0.0003046989440917969
2026-04-29T21:17:59.633077,hit,Q4,0.0002818107604980469
2026-04-29T21:17:59.688066,hit,Q3,0.000274658203125
2026-04-29T21:17:59.742884,hit,Q5,0.00033211708068847656
2026-04-29T21:17:59.796998,hit,Q3,0.00028014183044433594
2026-04-29T21:17:59.851558,hit,Q3,0.0002880096435546875
2026-04-29T21:17:59.906335,hit,Q2,0.00029587745666503906
2026-04-29T21:17:59.960755,hit,Q2,0.0002715587615966797
2026-04-29T21:18:00.015106,hit,Q3,0.0002846717834472656
2026-04-29T21:18:00.069636,hit,Q5,0.0003097057342529297
2026-04-29T21:18:00.124311,hit,Q5,0.00029730796813964844
2026-04-29T21:18:00.178658,hit,Q1,0.00031685829162597656
2026-04-29T21:18:00.233283,hit,Q2,0.0003147125244140625
2026-04-29T21:18:00.287451,hit,Q5,0.00029277801513671875
2026-04-29T21:18:00.342417,hit,Q4,0.0003197193145751953
2026-04-29T21:18:00.397585,hit,Q3,0.0003142356872558594
2026-04-29T21:18:00.472676,hit,Q3,0.0003154277801513672
2026-04-29T21:18:00.527179,hit,Q1,0.00030159950256347656
2026-04-29T21:18:00.581723,hit,Q1,0.00030541419982910156
2026-04-29T21:18:00.635811,hit,Q3,0.00027561187744140625
2026-04-29T21:18:00.690225,hit,Q5,0.0002994537353515625
2026-04-29T21:18:00.744691,hit,Q3,0.0003025531768798828
2026-04-29T21:18:00.799779,hit,Q1,0.00032806396484375
2026-04-29T21:18:00.854470,hit,Q2,0.000274658203125
2026-04-29T21:18:00.908602,hit,Q1,0.0002810955047607422
2026-04-29T21:18:00.963642,hit,Q1,0.00027680397033691406
2026-04-29T21:18:01.018190,hit,Q5,0.0003445148468017578
2026-04-29T21:18:01.072400,hit,Q3,0.0002808570861816406
2026-04-29T21:18:01.127066,hit,Q5,0.00027823448181152344
2026-04-29T21:18:01.181968,hit,Q4,0.00042629241943359375
2026-04-29T21:18:01.238654,hit,Q3,0.0003695487976074219
2026-04-29T21:18:01.293967,hit,Q2,0.00031757354736328125
2026-04-29T21:18:01.348355,hit,Q3,0.0002963542938232422
2026-04-29T21:18:01.402558,hit,Q1,0.00029158592224121094
2026-04-29T21:18:01.457130,hit,Q5,0.00027823448181152344
2026-04-29T21:18:01.511306,hit,Q2,0.0003159046173095703
2026-04-29T21:18:01.565189,hit,Q2,0.00026869773864746094
2026-04-29T21:18:01.619333,hit,Q1,0.0002830028533935547
2026-04-29T21:18:01.673493,hit,Q1,0.0003001689910888672
2026-04-29T21:18:01.727923,hit,Q1,0.0002830028533935547
2026-04-29T21:18:01.781934,hit,Q2,0.00030350685119628906
2026-04-29T21:18:01.836783,hit,Q5,0.0003178119659423828
2026-04-29T21:18:01.891147,hit,Q4,0.0003142356872558594
